,mid,name,sex,level,has_fans_badge,title,has_live_room,zone
6457791,6457791,EverydayOneCat,保密,6,False,EverydayOneCat官方账号，画师,1,"{'动画': 8, '生活': 27, '音乐': 3}"
3295,3295,新月冰冰,女,6,True,bilibili 知名动漫UP主，直播签约主播,1,"{'动画': 188, '鬼畜': 3, '生活': 24, '国创': 23, '影视': 8, '音乐': 45, '知识': 4, '游戏': 60, '娱乐': 2}"
20615621,20615621,采紫葳的凌霄子,保密,6,True,bilibili 知名鬼畜UP主,1,"{'动画': 8, '鬼畜': 130, '生活': 8, '影视': 1, '音乐': 10, '游戏': 4}"
429618480,429618480,白客,保密,6,True,演员白客,1,"{'生活': 8, '美食': 1, '知识': 1, '游戏': 1, '娱乐': 17}"
12394995,12394995,粗犷毛线君,男,6,True,bilibili 知名搞笑UP主,1,"{'动画': 36, '鬼畜': 105, '舞蹈': 4, '生活': 976, '影视': 186, '数码': 6, '美食': 2, '音乐': 62, '知识': 9, '游戏': 17, '娱乐': 21}"
88773777,88773777,野生冻物wildpudding,保密,6,True,bilibili 知名UP主,1,"{'动画': 3, '鬼畜': 1, '舞蹈': 1, '生活': 19, '美食': 221, '音乐': 1, '知识': 2}"
17244618,17244618,和之梦放送,保密,6,True,和之梦影视 官方账号,1,"{'时尚': 6, '生活': 115, '纪录片': 297, '影视': 4, '美食': 81, '知识': 43, '娱乐': 20}"
451066708,451066708,新科娘Official,女,6,True,bilibili 知名虚拟UP主，直播签约主播,1,"{'动画': 53, '生活': 6, '国创': 1, '音乐': 33, '知识': 9, '游戏': 7}"
99336697,99336697,树根龙门阵,男,6,True,bilibili 知名UP主,1,"{'生活': 29, '影视': 14, '资讯': 1, '音乐': 1, '知识': 73, '游戏': 1, '娱乐': 4}"
27580511,27580511,一只南音呀,保密,6,True,bilibili 知名娱乐UP主,1,"{'舞蹈': 1, '生活': 3, '纪录片': 17, '影视': 48, '音乐': 5, '游戏': 1, '娱乐': 428}"
9170987,9170987,一只老刘头,男,6,True,bilibili 知名时尚UP主,1,"{'时尚': 77, '生活': 23}"
72956117,72956117,panpiano,保密,6,True,,1,{}
206840230,206840230,科幻Fans布玛,女,6,True,bilibili 知名UP主,1,"{'动画': 6, '生活': 2, '国创': 8, '影视': 984, '游戏': 2}"
287462147,287462147,雪鱼探店,女,6,True,bilibili 知名美食UP主,1,"{'生活': 20, '纪录片': 2, '美食': 494}"
7064298,7064298,声鱼片儿,保密,6,True,bilibili 知名搞笑UP主,1,"{'动画': 19, '生活': 60, '国创': 20, '影视': 4, '音乐': 7, '游戏': 17, '娱乐': 1}"
75912367,75912367,陈吃饭_,女,6,True,bilibili 知名时尚UP主,1,"{'时尚': 121, '生活': 11, '美食': 1, '音乐': 1}"
900171,900171,果哝双子,女,6,True,bilibili知名UP主,1,"{'舞蹈': 89, '时尚': 1, '生活': 26, '美食': 5, '音乐': 7, '游戏': 4, '娱乐': 2}"
13807284,13807284,就是气气,保密,6,True,bilibili 知名美食UP主,1,"{'时尚': 2, '生活': 54, '美食': 595}"
14751040,14751040,怒九笑,女,6,True,bilibili 知名UP主,1,"{'动画': 39, '生活': 1, '游戏': 55}"
300159010,300159010,印度胖亚瑟,男,6,True,bilibili 知名UP主,1,"{'生活': 75, '影视': 1, '美食': 1, '知识': 4}"
22298920,22298920,JR大帅B,男,6,True,bilibili 知名搞笑UP主,1,"{'鬼畜': 10, '舞蹈': 1, '生活': 77, '游戏': 66}"
344849038,344849038,YJango,男,6,True,bilibili 知名科普UP主,1,"{'生活': 4, '影视': 1, '知识': 31}"
444348914,444348914,稻草放毒,保密,6,False,bilibili 知名美食UP主,1,{'美食': 129}
2949989,2949989,电喵大战皮卡丘,保密,6,True,bilibili 知名音乐UP主,1,"{'动画': 2, '舞蹈': 1, '生活': 4, '国创': 1, '音乐': 1122, '知识': 1, '游戏': 2, '娱乐': 1}"
13705279,13705279,睡不醒的某某阳,保密,6,True,"bilibili直播签约主播
",1,{'游戏': 178}
99748932,99748932,荣耀手机,保密,6,True,荣耀手机官方账号,1,"{'动画': 7, '鬼畜': 2, '舞蹈': 3, '时尚': 6, '生活': 115, '国创': 9, '影视': 19, '数码': 254, '美食': 1, '音乐': 10, '知识': 3, '游戏': 8, '娱乐': 14}"
171818544,171818544,BanGDream梦想协奏曲,保密,6,False,次世代少女乐队企划BanG Dream！中文官方账号,1,"{'动画': 1, '番剧': 5, '生活': 2, '音乐': 2, '游戏': 112}"
357665034,357665034,数学汤家凤,男,6,False,bilibili 知名UP主,1,"{'舞蹈': 1, '生活': 47, '音乐': 3, '知识': 74}"
342722155,342722155,考研政治徐涛,保密,6,True,考研政治老师,0,"{'生活': 7, '音乐': 6, '知识': 31}"
28053896,28053896,吉儿一范伦婷,保密,6,True,Vlog领域优质UP主,1,"{'动画': 2, '生活': 36, '美食': 16, '知识': 1, '游戏': 25}"
124735327,124735327,-柠萌菌-,保密,6,True,bilibili 知名动漫UP主,0,"{'动画': 190, '鬼畜': 4, '生活': 1, '国创': 3, '影视': 1, '游戏': 1}"
253350665,253350665,大聪看电影,男,6,True,bilibili 知名影视UP主,1,"{'动画': 2, '生活': 1, '影视': 272, '游戏': 1}"
27201651,27201651,飞鸟乐团,女,6,True,bilibili 知名音乐UP主,1,"{'舞蹈': 1, '生活': 2, '音乐': 92, '娱乐': 2}"
1351379,1351379,赫萝老师,男,6,True,bilibili 知名UP主,1,"{'动画': 141, '国创': 9, '影视': 3, '音乐': 5, '游戏': 17}"
3127528,3127528,空耳狂魔,保密,6,True,bilibili 知名动漫UP主,1,"{'动画': 108, '鬼畜': 3, '生活': 8, '国创': 1, '影视': 3, '知识': 1, '游戏': 8}"
298946431,298946431,香香软软的小泡芙,保密,6,True,bilibili 知名萌宠UP主,1,"{'生活': 399, '娱乐': 1}"
47291,47291,抽风的飞机工作室,保密,6,True,bilibili 知名游戏UP主,1,"{'动画': 6, '鬼畜': 1, '时尚': 1, '生活': 5, '影视': 2, '数码': 5, '音乐': 7, '游戏': 282}"
17858942,17858942,哎哟阿尤,女,6,True,bilibili 知名美食UP主,1,{}
12816241,12816241,托马斯家的,男,6,True,bilibili 知名Vlog UP主,1,"{'生活': 56, '影视': 2, '美食': 1, '音乐': 1, '游戏': 1}"
121225592,121225592,TOM表哥,男,6,True,bilibili 知名UP主,1,{}
176063604,176063604,他她漫漫聊,保密,6,True,bilibili 知名动漫UP主,1,"{'动画': 220, '生活': 18, '数码': 1, '美食': 1}"
213216169,213216169,山海zoom,保密,6,True,bilibili 知名UP主,1,"{'鬼畜': 30, '生活': 4, '游戏': 8}"
451320374,451320374,央视网快看,保密,6,True,央视网新闻频道官方账号,1,"{'生活': 70, '纪录片': 15, '影视': 59, '资讯': 1846, '美食': 1, '音乐': 11, '知识': 26, '娱乐': 21}"
96852523,96852523,古月大果子,保密,6,True,bilibili 知名时尚UP主,1,"{'舞蹈': 1, '时尚': 250, '生活': 8, '美食': 2}"
7560829,7560829,大霓奈,女,6,True,bilibili 知名搞笑UP主,1,"{'动画': 4, '生活': 1953, '影视': 9, '美食': 4, '游戏': 59, '娱乐': 2}"
61369218,61369218,土味角虫,保密,6,True,bilibili 知名UP主,1,"{'动画': 1, '鬼畜': 3, '舞蹈': 6, '生活': 872, '美食': 794, '游戏': 1}"
167202533,167202533,来呀官人,女,6,True,bilibili 知名影视UP主,1,"{'生活': 5, '影视': 392, '数码': 1, '音乐': 1}"
315551393,315551393,旭旭宝宝,男,6,True,bilibili 知名游戏UP主，DNF游戏主播,1,"{'鬼畜': 2, '生活': 11, '游戏': 106}"
254420382,254420382,在下易某很细,男,6,True,bilibili 知名游戏UP主,1,{'游戏': 234}
449773,449773,旭旭姥姥6868,保密,6,True,bilibili 知名游戏UP主,1,"{'生活': 570, '影视': 1, '数码': 1, '游戏': 4933}"
21562856,21562856,上海彩虹室内合唱团,保密,6,True,上海彩虹室内合唱团官方账号,1,"{'舞蹈': 1, '生活': 7, '音乐': 99, '知识': 1, '娱乐': 1}"
97471052,97471052,动画学术趴,男,6,True,bilibili 知名动漫UP主、专栏优质UP主,1,"{'动画': 777, '番剧': 2, '生活': 7, '国创': 23, '影视': 998, '美食': 1, '音乐': 1, '知识': 25, '游戏': 4}"
2006034,2006034,吊德斯DioDes,保密,6,True,bilibili 知名游戏UP主,1,"{'生活': 5, '游戏': 759}"
427494870,427494870,硬核拆解,男,6,True,bilibili 知名科技UP主,1,"{'动画': 1, '生活': 3, '数码': 20, '音乐': 4, '知识': 470}"
283753310,283753310,notyour_kei,女,6,True,Vlog领域优质UP主,1,"{'时尚': 3, '生活': 35, '美食': 1, '音乐': 19}"
8372353,8372353,大米评测,保密,6,True,bilibili 知名科技UP主,1,{'数码': 258}
119801456,119801456,老蒋巨靠谱,男,6,True,bilibili 知名UP主 、新星UP主,1,"{'动画': 1, '生活': 4, '国创': 1, '影视': 3, '知识': 47, '游戏': 1}"
346059,346059,小M呜喵王,女,6,True,bilibili 知名动漫UP主,1,"{'动画': 220, '生活': 12, '国创': 24, '影视': 11, '美食': 1, '游戏': 21, '娱乐': 1}"
283538,283538,冷面Lim,保密,6,True,bilibili 知名UP主,1,"{'鬼畜': 14, '生活': 4, '影视': 1, '音乐': 4, '游戏': 6}"
35372675,35372675,宇哥讲电影,男,6,True,bilibili 知名影视UP主,1,"{'动画': 127, '生活': 10, '影视': 1206, '游戏': 3, '娱乐': 4}"
6014992,6014992,叫我棉被,保密,6,True,bilibili 知名游戏UP主,1,"{'动画': 43, '鬼畜': 4, '生活': 11, '影视': 1, '音乐': 1, '游戏': 417}"
183430,183430,两仪滚,保密,6,True,bilibili 知名游戏UP主，直播签约主播,1,"{'生活': 20, '音乐': 1, '游戏': 411}"
351914826,351914826,中国火箭军,保密,6,True,中国人民解放军火箭军,1,"{'舞蹈': 1, '时尚': 1, '生活': 248, '纪录片': 7, '影视': 2, '资讯': 229, '美食': 15, '音乐': 51, '知识': 193, '娱乐': 3}"
472755538,472755538,AG超玩会王者荣耀一诺,男,6,True,AG超玩会一诺，KPL职业选手,0,"{'生活': 19, '游戏': 153}"
545424466,545424466,高能手办团,保密,4,False,高能手办团手游官方账号,0,"{'音乐': 1, '游戏': 80}"
39101587,39101587,虾米大模王,保密,6,True,bilibili 知名UP主,1,"{'动画': 443, '生活': 11, '纪录片': 1, '影视': 2, '数码': 1, '知识': 53, '游戏': 8}"
385805493,385805493,自说自话的总裁,保密,6,True,知识领域优质UP主,1,"{'生活': 80, '纪录片': 25, '影视': 1, '知识': 82}"
479409514,479409514,是桃大,保密,6,True,bilibili 知名UP主,1,"{'生活': 3, '影视': 1, '美食': 2, '音乐': 3, '知识': 35, '娱乐': 2}"
107130503,107130503,XCin_,男,6,True,bilibili 知名运动UP主,1,"{'时尚': 46, '生活': 548, '数码': 2}"
268990278,268990278,啊哈娱乐,保密,6,True,啊哈娱乐官方账号,1,"{'动画': 2, '时尚': 1, '生活': 7, '国创': 108}"
409628312,409628312,iiki想喝奶茶,保密,6,False,bilibili 知名美食UP主,1,"{'生活': 9, '美食': 3711}"
420182,420182,郁郁_Yu,男,6,True,bilibili 知名动漫UP主 、直播签约主播,1,"{'动画': 105, '生活': 33, '国创': 1, '影视': 2, '游戏': 43}"
291945385,291945385,海洋饼干Sophie,女,6,False,bilibili 知名UP主,1,"{'时尚': 148, '生活': 7, '美食': 2}"
257851644,257851644,RNG电子竞技俱乐部,保密,6,True,RNG电子竞技俱乐部官方账号,1,"{'生活': 11, '游戏': 228, '娱乐': 2}"
11265345,11265345,坤哥物理,保密,6,True,bilibili 知名UP主,1,"{'生活': 44, '知识': 176}"
320195588,320195588,鲸鱼要好好学习呀,男,6,True,bilibili 知名娱乐UP主,1,"{'生活': 1, '娱乐': 236}"
5215731,5215731,天府泰剧,保密,6,True,,1,"{'生活': 10, '影视': 353, '音乐': 21, '知识': 2, '娱乐': 158}"
4223935,4223935,坂齐喵,男,6,True,bilibili 知名UP主,1,"{'动画': 1, '舞蹈': 1, '生活': 24, '美食': 1, '音乐': 14, '游戏': 57}"
30222764,30222764,洛温阿特金森,保密,6,True,,1,"{'动画': 1, '鬼畜': 28}"
37090749,37090749,东海xx,保密,6,False,bilibili 新星UP主,1,"{'生活': 36, '知识': 5}"
387994725,387994725,Mafumafu_Channel,男,6,True,Mafumafu官方账号,1,{'音乐': 126}
384212323,384212323,EmmaThePolaris,女,6,True,演员、模特艾玛杜蒙特,1,"{'时尚': 2, '生活': 4, '美食': 1, '音乐': 1, '娱乐': 9}"
3334737,3334737,愉悦的hehe11,男,6,True,bilibili 知名游戏UP主,1,"{'生活': 1, '游戏': 68}"
24323,24323,国家建筑师Cthuwork,保密,6,True,bilibili 知名游戏UP主,1,"{'动画': 1, '舞蹈': 7, '生活': 3, '数码': 1, '游戏': 90}"
54256094,54256094,杰克大魔王jack,保密,6,True,杰克大魔王官方账号，动漫类视频自媒体,0,{'动画': 107}
164627,164627,杆菌无敌,保密,6,True,bilibili 知名游戏UP主、直播签约主播,1,"{'鬼畜': 4, '生活': 12, '音乐': 12, '游戏': 1217}"
2743119,2743119,紫嘉儿,保密,6,True,bilibili 知名舞蹈UP主,1,"{'动画': 1, '舞蹈': 164, '时尚': 2, '生活': 7, '音乐': 9}"
312030557,312030557,央视网,保密,6,False,央视网官方账号,1,"{'动画': 11, '时尚': 1, '生活': 205, '纪录片': 417, '影视': 11, '资讯': 2576, '美食': 5, '音乐': 6, '知识': 107, '娱乐': 202}"
5848380,5848380,虎烂大王,男,6,True,bilibili 知名搞笑UP主,1,"{'生活': 140, '音乐': 2, '游戏': 4}"
20423027,20423027,开眼视频App,保密,6,False,开眼视频APP官方账号,1,"{'动画': 190, '鬼畜': 2, '舞蹈': 32, '时尚': 59, '生活': 1960, '国创': 2, '纪录片': 8, '影视': 1268, '数码': 46, '美食': 88, '音乐': 309, '知识': 539, '游戏': 73, '娱乐': 22}"
223146252,223146252,妈咪说MommyTalk,保密,6,True,bilibili 知名科普UP主,1,"{'鬼畜': 1, '音乐': 5, '知识': 286}"
197098,197098,菠萝赛东°,保密,6,True,bilibili 知名音乐UP主,1,"{'鬼畜': 1, '生活': 10, '美食': 1, '音乐': 33, '游戏': 3}"
16836724,16836724,育碧中国Ubisoft,女,6,True,上海碧汉网络科技有限公司 官方账号,1,"{'动画': 2, '鬼畜': 1, '舞蹈': 1, '时尚': 1, '生活': 4, '影视': 12, '美食': 1, '游戏': 1194}"
429132321,429132321,GEM邓紫棋工作室,保密,6,False,邓紫棋工作室官方账号,0,"{'音乐': 15, '娱乐': 31}"
303864990,303864990,奥德修斯号Odyssey,保密,6,True,bilibili 知名UP主,1,"{'影视': 8, '知识': 178, '游戏': 4}"
402923390,402923390,BilibiliWorld园长,保密,6,True,BilibiliWorld官方账号,1,"{'动画': 1, '舞蹈': 6, '生活': 78, '音乐': 12, '知识': 1, '娱乐': 2}"
23995656,23995656,LORIII阿姨,保密,6,True,bilibili 知名搞笑UP主,1,"{'时尚': 20, '生活': 123, '知识': 1, '娱乐': 1}"
305642157,305642157,药水哥y,保密,6,True,游戏主播药水哥,0,"{'舞蹈': 1, '生活': 41, '音乐': 2, '游戏': 2}"
24047117,24047117,__小黄瓜__,女,6,True,bilibili 知名UP主、直播签约主播,1,{'生活': 114}
36267054,36267054,赤焰男孩,保密,6,True,bilibili 新星UP主,1,"{'时尚': 2, '生活': 39, '影视': 1, '美食': 1, '知识': 2}"
614735,614735,有妖气动漫,保密,6,True,“有妖气”原创漫画平台,1,"{'动画': 89, '鬼畜': 1, '舞蹈': 1, '番剧': 5, '生活': 11, '国创': 249, '影视': 11, '音乐': 4, '游戏': 3}"
38920056,38920056,急支糖浆就是我,保密,6,True,bilibili 知名游戏UP主,1,"{'动画': 1, '生活': 5, '知识': 2, '游戏': 209}"
383352214,383352214,美食米阿米,保密,6,True,bilibili 知名美食UP主,1,"{'生活': 6, '美食': 512}"
44070158,44070158,是幼情呀,保密,6,True,bilibili 知名UP主、直播签约主播,1,"{'动画': 3, '生活': 136, '音乐': 3, '游戏': 2}"
429741851,429741851,大老师Sam,男,6,True,bilibili 知名游戏UP主,1,"{'生活': 5, '数码': 1, '游戏': 235}"
70666,70666,舍长驾到,男,6,True,bilibili 知名游戏UP主,1,"{'动画': 5, '生活': 15, '国创': 2, '影视': 2, '数码': 1, '美食': 1, '游戏': 961}"
477446031,477446031,EdStafford德爷,保密,6,False,Discovery签约艺人，代表作《决胜荒野》、《单挑荒野》等,0,"{'生活': 6, '纪录片': 13, '娱乐': 1}"
15080107,15080107,非正式会谈,保密,6,False,《非正式会谈》官方账号,1,"{'音乐': 2, '娱乐': 1040}"
40539064,40539064,-阿莘-,女,6,True,bilibili 知名UP主,1,"{'动画': 1, '生活': 107, '音乐': 1}"
22500342,22500342,留学的真相,女,6,True,bilibili 知名UP主，《留学的真相》官方账号,1,"{'舞蹈': 16, '时尚': 12, '生活': 3309, '影视': 9, '数码': 4, '美食': 144, '音乐': 6, '知识': 104, '游戏': 5, '娱乐': 49}"
406472610,406472610,小鹿绅士,保密,6,True,bilibili 知名UP主、直播签约主播,1,"{'时尚': 4, '生活': 99, '影视': 13, '美食': 72, '知识': 2, '游戏': 24}"
26349722,26349722,硬糖视频,保密,6,True,硬糖视频官方账号,1,"{'舞蹈': 2, '时尚': 3, '生活': 249, '影视': 1, '美食': 3, '知识': 224}"
7005369,7005369,剑网3官方视频,保密,6,True,剑网3官方视频账号,1,"{'舞蹈': 2, '时尚': 4, '生活': 9, '国创': 3, '纪录片': 16, '影视': 20, '音乐': 1, '游戏': 525}"
474267806,474267806,人类早期驯服,保密,6,True,bilibili 知名搞笑UP主,0,{'生活': 60}
95480382,95480382,左拆家,保密,6,True,,0,"{'生活': 98, '游戏': 20}"
8055928,8055928,在下蕾姆有何贵干,保密,6,True,bilibili 知名动漫UP主,1,{'动画': 20}
16070838,16070838,唐西西kawkao,女,6,True,bilibili 知名时尚UP主,1,"{'时尚': 138, '生活': 19, '美食': 1}"
13177698,13177698,梁一口echo,女,6,True,bilibili 知名Vlog UP主,1,"{'时尚': 158, '生活': 64, '美食': 3}"
111363591,111363591,天名大可爱,女,6,True,bilibili 知名游戏UP主,1,"{'生活': 9, '游戏': 40}"
254726274,254726274,东京大明白,保密,6,True,bilibili 知名Vlog UP主,1,"{'生活': 56, '纪录片': 1, '影视': 1, '美食': 2, '知识': 2}"
20975663,20975663,Livec_董小姐,保密,6,False,,1,"{'时尚': 144, '生活': 37, '美食': 4}"
20259914,20259914,稚晖君,男,6,True,bilibili 知名科技UP主,1,"{'动画': 1, '生活': 2, '数码': 3, '音乐': 2, '知识': 41, '游戏': 1}"
2379178,2379178,艾森巴赫,男,6,True,bilibili 知名游戏UP主,1,"{'生活': 19, '影视': 1, '美食': 1, '知识': 18, '游戏': 337}"
19942518,19942518,夙胤魔尊言生生,保密,6,True,"bilibili直播签约主播
",1,"{'舞蹈': 1, '时尚': 47, '生活': 12, '国创': 2}"
4379633,4379633,李青仪,男,6,True,bilibili 知名UP主,1,"{'动画': 9, '生活': 39}"
88389962,88389962,韩美娟Amir,男,6,True,韩美娟官方账号,1,"{'时尚': 4, '生活': 22}"
29440965,29440965,超级小桀的日常,保密,6,True,bilibili 知名游戏UP主,1,"{'生活': 16, '美食': 1, '游戏': 1504}"
8883446,8883446,琪露诺夫斯基,男,6,True,bilibili 知名游戏UP主,1,"{'生活': 4, '游戏': 83}"
38740321,38740321,SAVISLOOK,女,6,True,bilibili 知名时尚UP主,1,"{'时尚': 187, '生活': 116, '美食': 4}"
79415852,79415852,办公室小野,女,6,True,bilibili 知名UP主,1,"{'时尚': 1, '生活': 24, '美食': 89}"
461637,461637,橙心社,保密,6,True,bilibili 知名动漫UP主,1,"{'动画': 444, '番剧': 2, '生活': 4, '国创': 15, '影视': 2, '音乐': 4, '知识': 8, '游戏': 1, '娱乐': 1}"
10139490,10139490,一只小短短,女,6,True,bilibili 知名UP主、直播签约主播,1,"{'舞蹈': 90, '生活': 8, '美食': 1, '音乐': 1}"
431886272,431886272,Excel自学成才,保密,5,True,bilibili 知名UP主,1,{'知识': 196}
68412710,68412710,哇萨比抓马,保密,6,True,bilibili 知名影视UP主,1,"{'生活': 8, '影视': 1014, '美食': 1}"
11684621,11684621,太阳星sunstar,保密,6,True,bilibili 知名UP主,1,"{'动画': 3, '生活': 6, '知识': 137, '游戏': 2}"
324753357,324753357,日本沙雕日常,保密,6,True,bilibili 知名搞笑UP主,1,"{'动画': 64, '鬼畜': 6, '舞蹈': 30, '番剧': 6, '时尚': 43, '生活': 1230, '国创': 2, '纪录片': 17, '影视': 27, '数码': 6, '美食': 36, '音乐': 113, '知识': 48, '游戏': 15, '娱乐': 390}"
267038161,267038161,我叫大头雨不愁,保密,6,True,Vlog领域优质UP主,1,"{'生活': 8, '美食': 241}"
26321887,26321887,Loger_陈乐一,保密,6,True,艺人陈乐一,1,"{'舞蹈': 55, '生活': 11, '美食': 1, '音乐': 48, '知识': 1, '娱乐': 1}"
319438468,319438468,钳子拯救没胃口,男,6,True,bilibili 新星UP主,1,"{'生活': 16, '纪录片': 5, '美食': 151}"
326968804,326968804,七濑胡桃menherachan,女,6,True,bilibili 知名虚拟UP主,1,"{'动画': 82, '鬼畜': 1, '生活': 2, '音乐': 11, '游戏': 6}"
10009492,10009492,Meng-Mao,女,6,False,bilibili 知名时尚UP主,1,"{'时尚': 143, '生活': 22, '数码': 1}"
8580411,8580411,翼下之风动漫,保密,6,True,翼下之风动漫科技有限公司 官方账号,1,"{'动画': 4, '生活': 1, '国创': 125, '影视': 3, '音乐': 1, '知识': 38}"
430669728,430669728,X2-siva制作组,女,6,True,解神者手游官方账号,1,"{'生活': 1, '游戏': 40}"
7980111,7980111,TØm,男,6,True,bilibili 知名UP主,1,"{'动画': 3, '鬼畜': 121, '生活': 30, '音乐': 18, '游戏': 9}"
40389553,40389553,729声工场,保密,6,True,729声工场官方账号,1,"{'动画': 3, '番剧': 1, '生活': 6, '国创': 123, '音乐': 8, '游戏': 120, '娱乐': 20}"
16484,16484,友人么么哒,保密,6,True,bilibili 知名UP主,1,"{'国创': 30, '游戏': 4}"
176756724,176756724,野居青年,男,6,True,bilibili 知名UP主,1,"{'生活': 50, '影视': 4, '美食': 130}"
86644929,86644929,曾经有个四盒院,男,6,False,,1,"{'音乐': 5, '游戏': 62}"
43976732,43976732,水蛭-JogsLeech,男,6,True,bilibili 知名游戏UP主,1,"{'动画': 1, '鬼畜': 1, '生活': 152, '影视': 3, '数码': 5, '美食': 5, '音乐': 5, '知识': 5, '游戏': 158, '娱乐': 1}"
32708587,32708587,番剧茶会,保密,6,False,番剧区账号,0,"{'动画': 15, '舞蹈': 1, '番剧': 34, '时尚': 1, '生活': 5, '音乐': 3}"
96145884,96145884,小马在纽约,保密,6,True,bilibili 知名娱乐UP主,1,"{'生活': 168, '影视': 1, '数码': 1, '美食': 129, '音乐': 1, '知识': 27, '游戏': 5, '娱乐': 7}"
25515594,25515594,撕袜奶茶,保密,6,True,bilibili 知名美食UP主、直播签约主播,1,"{'生活': 15, '美食': 165}"
299609985,299609985,FPX电子竞技俱乐部,保密,6,True,FPX电子竞技俱乐部官方账号,1,"{'生活': 1, '游戏': 222, '娱乐': 1}"
66606350,66606350,Crazy_Bucket,男,6,True,bilibili 知名音乐UP主,1,"{'动画': 1, '生活': 1, '音乐': 59}"
351899011,351899011,联想拯救者官方,保密,6,True,联想(北京)有限公司,1,"{'动画': 2, '时尚': 1, '生活': 6, '影视': 2, '数码': 197, '音乐': 2, '游戏': 2}"
9321359,9321359,FUN科技,保密,6,True,bilibili 知名科技UP主,1,"{'生活': 7, '影视': 1, '数码': 216, '美食': 5, '知识': 20, '游戏': 3}"
50298349,50298349,学拍视频剪辑,保密,5,True,Vlog领域优质UP主，学拍视频剪辑官方号,1,"{'动画': 68, '生活': 66, '影视': 3, '数码': 6, '美食': 1, '知识': 154}"
4249401,4249401,20岁了还没去过星巴克,男,6,True,bilibili 知名UP主,1,"{'生活': 115, '美食': 19}"
17474339,17474339,小白开箱,男,6,True,bilibili 知名UP主,1,"{'生活': 41, '数码': 176, '美食': 7, '知识': 4, '游戏': 1}"
22245135,22245135,金戈药商白止,男,6,True,"bilibili直播签约主播
",1,"{'生活': 1, '音乐': 128}"
397540531,397540531,不知耻の紫烟老师,保密,6,True,bilibili 知名游戏UP主,1,"{'生活': 9, '音乐': 7, '游戏': 48}"
272759611,272759611,按时吃饭并不难怼哥,保密,6,True,bilibili 知名UP主,1,"{'生活': 17, '美食': 425}"
1398957,1398957,树深时见鹿dear,男,6,True,bilibili 知名UP主,1,"{'鬼畜': 137, '生活': 11, '娱乐': 1}"
37390043,37390043,动力评测,男,6,True,bilibili 知名科技UP主,1,"{'生活': 1, '数码': 111, '游戏': 2}"
50333369,50333369,哔哩哔哩守望先锋赛事,保密,6,True,哔哩哔哩守望先锋赛事官方帐号,1,{'游戏': 916}
519253600,519253600,火柴人AlanBecker,保密,6,True,Alan Becker官方帐号，动画UP主,0,"{'动画': 57, '知识': 1, '游戏': 11}"
402210326,402210326,徊加日记,男,6,True,bilibili 知名搞笑UP主,0,"{'时尚': 6, '生活': 55}"
2539073,2539073,女王泡面,女,6,True,bilibili 知名UP主,1,"{'生活': 1, '影视': 36, '知识': 16, '游戏': 7}"
137952,137952,依然小智,男,6,True,bilibili 知名UP主，直播签约主播,1,"{'动画': 61, '时尚': 1, '生活': 13, '国创': 6, '美食': 1, '游戏': 15}"
10128411,10128411,古琴诊所,男,6,True,bilibili 知名音乐UP主,1,"{'舞蹈': 1, '时尚': 1, '生活': 2, '影视': 6, '资讯': 1, '音乐': 78, '知识': 4, '娱乐': 1}"
419743655,419743655,BiBiPiano,女,6,True,,0,{'音乐': 79}
2989565,2989565,画画峰,保密,6,True,bilibili 知名动漫UP主,1,"{'动画': 76, '鬼畜': 3, '舞蹈': 1, '生活': 4, '知识': 1, '游戏': 32}"
106685726,106685726,二二酸酸,保密,6,True,bilibili 知名UP主,1,"{'生活': 10, '知识': 15}"
220963083,220963083,爱吃年糕的阿泽,男,6,True,bilibili 知名UP主,0,"{'舞蹈': 12, '生活': 47, '美食': 3, '知识': 18, '娱乐': 3}"
26798384,26798384,柴知道,保密,6,True,bilibili 知名科普UP主，柴知道官方账号,1,"{'动画': 1, '时尚': 1, '生活': 5, '数码': 2, '知识': 266, '游戏': 3}"
412135935,412135935,凹凸世界手游,保密,6,True,凹凸世界手游官方账号,1,"{'动画': 1, '生活': 2, '音乐': 1, '游戏': 112}"
1393437,1393437,YXECG游戏资讯,保密,6,True,bilibili 知名游戏UP主,1,"{'动画': 1, '影视': 1, '数码': 1, '游戏': 1202}"
303469491,303469491,闪耀暖暖,保密,6,True,闪耀暖暖官方账号,1,"{'时尚': 5, '生活': 7, '纪录片': 1, '游戏': 148}"
374692347,374692347,悦耳声乐小课堂,保密,6,True,bilibili 知名音乐UP主,1,"{'生活': 19, '音乐': 166, '知识': 49}"
348640514,348640514,千万不要买,保密,6,True,bilibili 知名搞笑UP主,1,"{'生活': 330, '数码': 116, '美食': 3, '知识': 5}"
3517981,3517981,喜翻译制组的喵喵君,男,6,True,,1,"{'生活': 2, '影视': 6, '音乐': 2, '娱乐': 7}"
240769971,240769971,神烦XP,保密,6,True,bilibili 知名UP主,1,"{'动画': 6, '鬼畜': 3, '生活': 5, '国创': 1, '纪录片': 1, '影视': 62, '数码': 1, '知识': 1, '游戏': 3, '娱乐': 3}"
17416517,17416517,庄七,男,6,True,bilibili 知名UP主,1,"{'舞蹈': 3, '番剧': 2, '时尚': 8, '生活': 13, '纪录片': 320, '影视': 2, '美食': 13, '音乐': 9, '知识': 424, '娱乐': 123}"
